,text,class
6704,"colorado and gila river valleys and adjoining territory from the delta north to northeastern utah, and east to western colorado and northwestern new mexico. one of the palest subspecies, around the same size as p l mexicanus[61]",raccoon
6705,"california, except extreme northwest coastal strip, the northeastern corner and southeastern desert region. range south through northwestern baja california to san quentin; extreme west central nevada. a large and moderately dark subspecies with a broad, rather flat skull.",raccoon
6706,"similar to p l crassidens in color, but has a shorter, broader and flatter skull. panama and the canal zone from porto bello west to boqueron, chiriqui, though limits of its range are unknown.",raccoon
6707,"a pleistocene subspecies similar to p l excelsus, but with a deeper lower jaw and a more robust dentition. p l vancouverensis is a dark-furred subspecies of p l pacificus. p. l simus is a",raccoon
6708,"head to hindquarters, animals measure between 40 and 70 cm (16 and 28 in) not including the bushy tail which can measure between 20 and 40 cm (8 and 16 in), they are usually not much longer than 25 cm (10 in)",raccoon
6709,"the body weight of an adult animal varies considerably with habitat. it can range from 5 to 26 kilograms (10 to 60 lb), but is usually between 5 and 12 kilograms. the smallest specimens live in southern florida, while those near the northern limits of the animal's range tend",raccoon
6710,"at the beginning of winter, a animal can weigh twice as much as in spring because of fat storage. the largest recorded wild animal weighed 284 kg (626 lb) and measured 140 cm (55 in) in total length.",raccoon
6711,"the slightly rounded ears are also bordered by white fur. this is reminiscent of a ""bandit's mask"" and has enhanced the animal's reputation for mischief. animals are assumed to recognize the facial expression and posture of other members of their species more quickly because of the conspicuous",raccoon
6712,"on other parts of the body, the long and stiff guard hairs, which shed moisture, are usually colored in shades of gray and, to a lesser extent, brown. animals with a very dark coat are more common in the german population because individuals with such coloring were among those",raccoon
6713,"the animal, whose method of locomotion is usually considered to be plantigrade, can stand on its hind legs to examine objects with its front paws. as animals have short legs compared to their compact torso, they are usually not able either to run quickly or jump great",raccoon
6714,animals have a dual cooling system to regulate their temperature. they are able to both sweat and pant for heat dissipation. animals can swim with an average speed of about 5 km/h (3 mph),raccoon
6715,"the facial length of the skull is less than the cranial, and their nasal bones are short and quite broad. the auditory bullae are inflated in form, and the sagittal crest is weakly developed. the dentition is adapted to their omnivorous diet.",raccoon
6716,"seven of the thirteen identified vocal calls are used in communication between the mother and her kits. the most important sense for the animal is its sense of touch. the ""hyper sensitive"" front paws are protected by a thin horny layer that becomes pliable when wet.",raccoon
6717,"almost two-thirds of the area responsible for sensory perception in the animal's cerebral cortex is specialized for the interpretation of tactile impulses. they are able to identify objects before touching them with vibrissae located above their sharp, nonretractable claws.",raccoon
6718,animals are thought to be color blind or at least poorly able to distinguish color. their accommodation of 11 dioptre is comparable to that of humans. they see well in twilight because of the tapetum lucidum behind the retina.,raccoon
6719,"glandular secretions (usually from their anal glands), urine and feces are used for marking. with their broad auditory range, they can perceive tones up to 50–85 khz as well as quiet noises, like those produced by earthworms underground.",raccoon
6720,"only a few studies have been undertaken to determine the mental abilities of animals, most of them based on the animal's sense of touch. in a study by the ethologist h b davis in 1908, rac coons were able to open 11 of 13 complex locks in fewer than",raccoon
6721,"studies in 1963, 1973, 1975 and 1992 concentrated on animal memory showed that they can remember the solutions to tasks for at least three years. in a study by b pohl in 1992, animals were able to instantly differentiate between identical and different symbols.",raccoon
6722,"in research by suzana herculano-houzel, animals have been found to be comparable to primates in density of neurons in the cerebral cortex. the animal's social structure is grouped into what ulf hohmann calls a ""three-class society""",raccoon
6723,"animals engage in sex-specific social behaviors and are not typically solitary, as was previously thought. related females often live in a so-called ""fission-fusion society""; that is, they share a common area and occasionally meet at feeding or resting grounds. unrelated",raccoon
6724,"with respect to these three different modes of life prevalent among animals, hohmann called their social structure a ""three-class society"" samuel i zeveloff, professor of zoology at weber state university and author of the book animals: a natural history, is",raccoon
6725,"the shape and size of a animal's home range varies depending on age, sex, and habitat, with adults claiming areas more than twice as large as juveniles. while the size of home ranges in the habitat of north dakota's prairies lie between 7 and 50 km2 for males",raccoon
6726,"odor marks on prominent spots are assumed to establish home ranges and identify individuals. urine and feces left at shared animal latrines may provide additional information about feeding grounds. irrespective of whether the home ranges of adjacent groups overlap, they are most likely not actively defended outside the",raccoon
6727,"though usually nocturnal, the animal is sometimes active in daylight to take advantage of available food sources. its diet consists of about 40% invertebrates, 33% plant material and 27% vertebrates. the animal ""may well be one of the world's most omn",raccoon
6728,"contrary to popular belief, animals only occasionally eat active or large prey, such as birds and mammals. they prefer prey that is easier to catch, specifically crayfish, fish, amphibians and bird eggs. animals are virulent predators of eggs and hatchlings",raccoon
6729,"when food is plentiful, animals can develop strong individual preferences for specific foods. in the northern parts of their range, rac coons go into a winter rest, reducing their activity drastically as long as a permanent snow cover makes searching for food difficult.",raccoon
6730,"in the wild, animals often dabble for underwater food near the shore-line. they then often pick up the food item with their front paws to examine it and rub the item, sometimes to remove unwanted parts.",raccoon
6731,"the tactile sensitivity of animals' paws is increased if this rubbing action is performed underwater, since the water softens the hard layer covering the paws. however, the behavior observed in captive rac coons in which they carry their food to water to ""wash"" or douse it",raccoon
6732,captive animals douse their food more frequently when a watering hole with a layout similar to a stream is not farther away than 3 m (10 ft) the widely accepted theory is that dousing is a fixed action pattern from the dabbling behavior performed when foraging at shores,raccoon
6733,"animals usually mate in a period triggered by increasing daylight between late january and mid-march. cleaning dirty food does not seem to be a reason for ""washing"" experts have cast doubt on the veracity of observations of wild animals dousing food.",raccoon
6734,"during mating season, males restlessly roam their home ranges in search of females in an attempt to court them. these encounters will often occur at central meeting places. copulation, including foreplay, can last over an hour and is repeated over several nights.",raccoon
6735,"in southern texas during the mating seasons from 1990 to 1992, about one third of all females mated with more than one male. if a female does not become pregnant or if she loses her kits early, she will sometimes become fertile again 80 to 140 days later.",raccoon
6736,"after usually 63 to 65 days of gestation, a litter of typically two to five young is born. the average litter size varies widely with habitat, ranging from 25 in alabama to 48 in north dakota.",raccoon
6737,"female yearlings may be responsible for about 50% of all young born in a year. males have no part in raising young. the kits (also called ""cubs"") are blind and deaf at birth, but their mask is already visible against their light fur.",raccoon
6738,"the birth weight of the about 10 cm (4 in)-loanimal is 4 to 23 pounds. bandit-masked animals are a familiar sight just about everywhere, because they will eat just about anything.",raccoon
6739,"in the natural world, animals snare a lot of their meals in the water. these nocturnal foragers use lightning-quick paws to grab crayfish, frogs, and other aquatic creatures.",raccoon
6740,"animals are equally opportunistic when it comes to choosing a denning site. they may inhabit a tree hole, fallen log, or a house's attic.accoons also eat fruit and plants, including those grown in human gardens and farms.",raccoon
6741,animals in the northern parts of their range gorge themselves in spring and summer to store up body fat. the young animals often spend the first two months or so of their lives high in a tree hole.,raccoon
6742,"if you live in an urban area of north america, you might have a furry neighbor that you haven't yet seen. there are several other species of animals, in addition to the familiar northern (north american) animal.",raccoon
6743,cnn.com will feature ireporter photos in a weekly travel snapshots gallery. please submit your best shots of new zealand for next week. visit cnn.com/travel next wednesday for a new gallery of snapshots.,raccoon
6744,"learn about the north american animal (procyon lotor), shown here raiding the nest of a red-tailed hawk (buteo jamaicensis) watch a animal scale a tree to steal eggs from a hawk's nest.",raccoon
6745,"animal, (genus procyon), also called ringtail, any of seven species of nocturnal mammals characterized by bushy ringed tails. the most common and well-known is the north american animal (procyon lotor)",raccoon
6746,"north american animal is 75 to 90 cm (30 to 36 inches) long, including the 25-cm (10-inch) tail. weight is usually about 10 kg (22 pounds) or less, although large males may grow to more than 20 kg.",raccoon
6747,"the north american animal’s fur is shaggy and coarse, and its colour is iron-gray to blackish with brown overtones. southern animals are typically more silver, with northern ‘coons’ tending toward blond or brown.",raccoon
6748,"like all animals, the north american animal is an intelligent and inquisitive animal. the hairless front feet are highly dexterous and resemble slender human hands. although classified as a carnivore, the animal is omnivorous, feeding on crayfish and",raccoon
6749,"animals adapt extremely well to human presence, even in towns and cities. they thrive on a diet of garbage, pet food, and other items available to them. this misconception arises from their habit of searching for food in or near water.",raccoon
6750,"in the wild animals live in a wide variety of forest and grassland habitats. most often found in proximity to water, they are also proficient swimmers. they climb readily and usually den in riverbanks, hollow trees or logs.",raccoon
6751,northern animals are able to do this by accumulating large amounts of body fat during the late summer and autumn. most will double their springtime body weight to provide themselves with enough energy to sleep through the winter.,raccoon
6752,"annual litters contain one to six (usually three or four) young, born in late spring after a gestation period of 60–73 days. the female takes a keen interest in her young and cares for them for about a year.",raccoon
6753,"their large size and vigorous defense sometimes enable them to fend off predators such as bobcats, coyotes, and mountain lions. most deaths, however, are caused by humans and disease, especially canine distemper, parvovirus, and rabies.",raccoon
6754,"because of its fondness for eggs, nestlings, corn, melons, and garbage, the animal is unwelcome in some areas. it is still hunted (often with hounds) and trapped for its fur and flesh.",raccoon
6755,"the crab-eating animal (p cancrivorus) inhabits south america as far south as northern argentina. in the latter portion of the 20th century, animals expanded their range northward in canada. warmer temperatures and less-severe winters would enable racco",raccoon
6756,"animals belong to the family procyonidae, along with the olingos, the cacomistle, and the kinkajou. they are the barbados animal (p gloveralleni), the tres marías animal, the bahaman",raccoon
6757,"animals are round, fuzzy creatures with bushy tails and a black mask of fur that covers their eye area. they grow to about 23 to 37 inches (60 to 95 centimeters) and weigh 4 to 23 lbs.",raccoon
6758,"animals are found in north and central america, europe and japan. they are very adaptable, so they live in a wide range of climates and habitats. they typically make homes, called dens, in trees or caves.",raccoon
6759,"animals are common carriers of rabies, roundworms and leptospirosis. they are nocturnal and sleep during the day. most experts do not recommend having a animal as a pet.",raccoon
6760,"though these animals look like the outlaws of the outdoors, animals are very clean creatures. they are known to wash their food in streams and even dig latrines. they lose around 50 percent of their body weight during the winter.",raccoon
6761,"animals eat cherries, apples, acorns, persimmons, berries, peaches, citrus fruits, plums, wild grapes, figs, watermelons, beech nuts, corn and walnuts. when it comes to meat, animals consume more",raccoon
6762,animals are more than happy to make human areas their homes. baby animals are called kits or cubs and are usually born in the early summer. females have one to seven offspring after a gestation period of 60 to 73 days.,raccoon
6763,"for the first two months of their lives, babies live in their den. at 12 weeks, they will start to roam away from their mothers for whole nights at a time. they become completely independent at 8 to 12 months of age.",raccoon
6764,"here is the taxonomy of the animal, according to the integrated taxonomic information system (itis) procyon cancrivorous (crab-eating animal), with four subspecies; procy on lotor (common animal) with 22 subspecies",raccoon
6765,"the pygmy animal may have fewer than 250 mature individuals left in the wild. the iucn estimates that the total population size, including juveniles, is only 323 to 955 other animal populations are not currently endangered.",raccoon
6766,one theory is that the black mask around a animal’s eyes helps deflect glare and helps with night vision. animals have five toes on their front paws that act much like human hands.,raccoon
6767,"animal is one of the most common mammals in north america. sporting a black mask and ringed tail, the animal is among the most popular mammals in the u.s.",raccoon
6768,cnn.com will feature ireporter photos in a weekly travel snapshots gallery. please submit your best shots of new zealand for next week. visit cnn.com/travel next wednesday for a new gallery of snapshots.,raccoon
6769,"sporting a black mask and ringed tail, the animal is among the most common mammals in north america. the animal's diet includes fish, nuts, berries, and corn.",raccoon
6770,"sporting a black mask and ringed tail, the animal is among the most common mammals in north america. the animal in an intelligent, clever animal that gets up to trouble with surprising enthusiasm and alacrity.",raccoon
6771,the name of the animal is adapted from a native powhatan term meaning “animal that scratches with its hands” people have interacted with these animals for as long as humans settled in the americas.,raccoon
6772,"animals are animals with exquisitely sensitive paws, which contain four to five times as many sensory cells as the rest of the body. since their fur was fashioned into hats and coats, entire industries sprung up around trapping it.",raccoon
6773,"the animal’s evolutionary ancestor probably originated in europe some 25 million years ago after crossing over to the americas, these ancestors settled in the tropics around central or south america once modern animals evolved, they spread back north to the temperate climates.",raccoon
6774,"the species scientific name lotor roughly translates from latin to the washer, referring to the animal’s unusual behavior of dipping its food in the water. to most people in north america, the word animal brings to mind only a single species, the common or northern rac",raccoon
6775,"the cozumel animal (also known as the pygmy animal, due to its smaller size) has a black throat band and a golden yellow tail. the common animal is the only species endemic to north america.",raccoon
6776,"see all of our entertaining and insightful animal articles. each one varies slightly in skull structure, teeth formula, and fur. the 10 most common birds in north america are the most common birds in the u.s.",raccoon
6777,"it has a pointed snout, a wide skull, rounded ears, sharp teeth, a big hunched back, and a bushy tail with four to 10 black rings. the most distinctive characteristics are the black markings around the eyes that resemble a mask.",raccoon
6778,"much of the animal’s coat consists of dense gray underfur to insulate it from the cold almost all animals have the same general color, but an all or mostly white albino variant does exist in nature.",raccoon
6779,the elusive albino animal is so rare that each new report of one draws a lot of attention. animals are animals that average between 2 and 3 feet long from tail to the skull and weigh between 14 and 23 pounds.,raccoon
6780,"aided by its excellent night vision and keen eyes, the animal is a nocturnal predator. but regardless of sex, their body weight fluctuates widely throughout the year. they grow fatter in the winter and slimmer in the summer.",raccoon
6781,"unlike many other mammals, animals remain largely active during the winter seasons. they live off their body fat, sometimes losing up to half their weight before the arrival of spring. the northern-most populations must pack on the most pounds to survive the harsh winter.",raccoon
6782,"they are also excellent swimmers (though lacking in waterproof fur, it spends only a limited amount of time in the water) with the dexterous hands, they can clamber up trees and then leap to the ground from a distance of 40 feet without being harmed.",raccoon
6783,"there is a popular misconception that the animal is a solitary animal. but after close observation, it was revealed that they do appear to have a limited social life. when living space becomes tight, multiple animals will share a common area and meet regularly to feed and rest.",raccoon
6784,the animal is an animal with an excellent sense of touch. its dexterous paws are able to manipulate objects and open up shells or seeds. animals also perform well in intelligence and memory tests.,raccoon
6785,"animals appear to be dipping their hands into the water as a way to search for food. once they have found something, the animals will rub their food with their highly sensitive paws and remove any unwanted bits.",raccoon
6786,"the animal’s diet can best be described as opportunistic, varying from one location to another based on food availability. these extremely adaptable creatures can thrive in woodlands, grasslands, suburban, and even urban areas.",raccoon
6787,"the animal can be a bit of a pest since it will also raid gardens, trash cans, pet food, and any other morsels left around unprotected. it will supplement this with fish, insects, eggs, crustaceans, and other small birds and mammals.",raccoon
6788,"animals breed once per year in the february to june season. some of the most common predators include wolves, coyotes, snakes, owls, and hawks. it is also hunted by humans but not in large enough numbers to harm population growth.",raccoon
6789,"after a gestation period of about two months, the female will give birth to a litter of three to seven kits at a time. she bears full responsibility for protecting and feeding her blind and helpless young. father plays no role at all in the baby’s development.",raccoon
6790,"by about 20 weeks, the animal baby is ready to begin foraging with its mother and learn the basics of survival. it takes until the following spring before the animals are ready to live independently of their mother.",raccoon
6791,"according to the iucn red list, the common animal is a species of least concern. if they manage to survive adolescence, their life expectancy increases to five years. when it’s completely free of threats, the animal can live to 20 years in captivity.",raccoon
6792,"in wet lowland areas, it is estimated that animals have a population density of some 50 per square kilometer (almost three times that per square mile) over larger territories, there are many millions of them. no specific conservation efforts are required to protect this species.",raccoon
6793,"animal faqs (frequently asked questions) animals are omnivores, meaning they eat both plants and other animals. view all 40 animals that start with r at the bottom of the page.",raccoon
6794,animals belong to the family procyonidae. animals live in woodland areas close to water. they are covered in fur. they live in a woodland area close to the water.,raccoon
6795,"animal poop is typically dark, tube-shaped, and contains undigested plant matter. in the wild, animals prefer to defecate near trees, stumps, and large rocks.",raccoon
6796,animal tracks are easy to identify from the very long hindfoot (almost pointed at the heel) and the shorter front foot. you should be careful about handling it since animals can carry pathogens and diseases in their poop.,raccoon
6797,"if animals are proving to be a nuisance, then you should call a local wildlife or animal service so they can capture and move the animal in a humane manner. they are actually more closely related to bears, wolves, and cats in the order of carnivora.",raccoon
6798,"animals pose little danger to people. although they are sometimes a carrier of rabies, actual transmission between people and animals is relatively rare.predators of animals include bobcats, foxes, wolves, and mountain lions.",raccoon
6799,animals are known to wash their food before eating it! the scientific name for the animal is procyon lotor. animals can travel at speeds of up to 15 miles per hour.,raccoon
6800,"animals are highly intelligent and curious creatures, but can also be a nuisance to any homeowner. these nocturnal mammals can destroy gardens, make a mess by tipping over garbage cans, and can cause structural damage in search of food.",raccoon
6801,"animals natively found throughout most of north america. recently, animals have emerged in parts of europe and japan. average lifespan in the wild: 2-3 years.",raccoon
6802,"animals are often found in suburban and urban areas, making their homes in man-made structures like attics, sewers, barns and sheds. there, they make their dens in the hollow parts of trees as well as abandoned burrows.",raccoon
6803,"in urban areas, where wildlife and fresh vegetation are limited, animals will be more likely to eat human food and invade trashcans. the majority of their diet consists of sweet foods like fruits and invertebrates.",raccoon
6804,"reproduction begins in late winter. females, or sows, usually give birth to 1-6 baby kits in april or may. mothers are very protective of their young until they separate after about a year of age.",raccoon
6805,"animals possess amazing dexterity that gives them the ability to open doors, jars, bottles and latches. they are also great climbers, which allows them to better access food and shelter. they can be extremely destructive due to their curiosity, intelligence, dexterity and climbing skills.",raccoon
6806,animals can carry several bacterial diseases and parasites that can be transmitted to humans and pets through a bite or the ingestion of animal waste. there has only been one recorded human death from animal rabies in the united states.,raccoon
6807,"some hypothesize that the purpose of a animal's black mask is to reduce glare, helping it to see better in the dark. if you think you may have identified a rabid animal, call your local animal control authority immediately.",raccoon
6808,"although animals only live 2-3 years in the wild, a animal can live up to 20 years in captivity. animals can live in captivity for as long as 20 years.",raccoon
6809,"""animal"" and ""animals"" redirect here for other uses, see animal (disambiguation) animal (fleckvieh breed) oeschinensee slaunger 2009-07-07 photos: animal wearing a animalbell. cattle (f",cow
6810,"cattle, taurine cattle, or european cattle (bos taurus or bos primigenius taurus) are large domesticated cloven-hooved herbivores. depending on sex, they are referred to as animals (female) or bulls (male)",cow
6811,"around 10,500 years ago, taurine cattle were domesticated from as few as 80 progenitors in central anatolia, the levant and western iran. another product of cattle is their dung, which can be used to create manure or fuel.",cow
6812,"cattle were responsible for 9% of global greenhouse gas emissions in 2005. in 2009, cattle became one of the first livestock animals to have a fully mapped genome. there are 1.5 billion cattle in the world as of 2018.",cow
6813,2	other terminology                4	characteristics                41	anatomy                411	digestive system                412	gestation and size                413	reproduction                42	weight                5	cognition                6	temperament and emotions                7	s,cow
6814,1	reproductive behavior                82	dominance and leadership                83	grazing behavior                9	genetics                10	domestication and husbandry                101	usage as money                102	modern husbandry pinnacle103	sleep11	economy                111	,cow
6815,"cattle were originally identified as three separate species: bos taurus, the european or ""taurine"" cattle, bos indicus, the indicine or ""zebu""; and the extinct bos primigenius, the aurochs.",cow
6816,"complicating the matter is the ability of cattle to interbreed with other closely related species. they were later reclassified as one species, bos taurus, with aurochs and zebu as subspecies. more recent studies support them as being three distinct species.",cow
6817,"hybrids such as the beefalo breed can even occur between taurine cattle and either species of bison, leading some authors to consider them part of the genus bos. the hybrid origin of some types may not be obvious – for example, genetic testing of the dwarf lulu breed",cow
6818,"the aurochs originally ranged throughout europe, north africa, and much of asia. in historical times, its range became restricted to europe, and the last known individual died in mazovia, poland, in about 1627. breeders have attempted to recreate cattle of similar appearance",cow
6819,"cattle did not originate as the term for bovine animals. it was borrowed from anglo-norman catel, itself from medieval latin capitale 'principal sum of money, capital'",cow
6820,"the term replaced earlier old english feoh 'cattle, property', which survives today as fee (cf german: vieh, dutch: vee, gothic: faihu) the word animal came via anglo-saxon cū (plural cȳ), from common",cow
6821,"in older english sources such as the king james version of the bible, cattle refers to livestock, as opposed to deer which refers to wildlife. wild cattle may refer to feral cattle or to undomesticated species of the genus bos. the scots language singular is coo or cou,",cow
6822,"in general, the same words are used in different parts of the world, but with minor differences in the definitions. the terminology described here contrasts the differences in definition between the united kingdom and other british-influenced countries.",cow
6823,"an adult female that has had a calf (or two, depending on regional usage) is a animal. a father bull is called a sire with reference to his offspring. an adult male that is not castrated is a bull.",cow
6824,a young female before she has had a calf of her own is called a heifer. heiferettes are either first-calf heifers or a subset thereof without potential to become lineage dams.,cow
6825,"feeder cattle or store cattle are young cattle soon to be either backgrounded or sent to fattening, most especially those intended to be sold to someone else for finishing. after that, they are referred to as yearlings or stirks[21] if between one and two years",cow
6826,"piker bullocks are micky bulls (uncastrated young male bulls) that were caught, castrated and then later lost. in australia, the term japanese ox is used for grain-fed steers in the weight range of 500 to 650 kg that are destined for the japanese",cow
6827,"a castrated male (occasionally a female or in some areas a bull) kept for draft or riding purposes is called an ox. ox may also be used to refer to some carcass products from any adult cattle, such as ox-hide, ox-blood, oxtail",cow
6828,"a wild, young, unmarked bull is known as a micky in australia. an unbranded bovine of either sex is called a maverick in the us and canada. in all cattle species, a female twin of a bull usually becomes an infertile partial intersex",cow
6829,"cattle bred specifically for milk production are called milking or dairy cattle. a animal kept to provide milk for one family may be called a house animal or milker. some australian, canadian, new zealand and british people use the term beast[28]",cow
6830,"""the adjective applying to cattle in general is usually bovine"" the terms bull, animal and calf are also used by extension to denote the sex or age of other large animals, including whales, hippopotamuses, camels, elk and elephants.",cow
6831,"""one head of cattle"" is a valid though periphrastic way to refer to one animal of indeterminate or unknown age and sex. no universally used single-word singular form of cattle exists in modern english.",cow
6832,"animal is in general use as a singular for the collective cattle. the word is easy to use when a singular is needed and the sex is unknown or irrelevant. the term is also incorporated into the names of other species, such as the musk ox and ""grunting ox""",cow
6833,"in a pastured herd, any calves or herd bulls usually are clearly distinguishable from the animals due to distinctively different sizes and clear anatomical differences. other than the few bulls needed for breeding, the vast majority of male cattle are castrated as calves and are used as oxen or",cow
6834,"colloquially, more general nonspecific terms may denote cattle when a singular form is needed. head of cattle is usually used only after a numeral. australian, new zealand and british farmers use the term beast or cattle beast.",cow
6835,"cattle raised for human consumption are called beef cattle. within the beef cattle industry in parts of the united states, the term beef is still used in its archaic sense to refer to an animal of either sex.",cow
6836,"the term dogies is used to describe orphaned calves in the context of ranch work in the american west. most young male offspring of dairy animals are sold for veal, and may be referred to as veal calves. in some places, a animal kept to provide milk for one",cow
6837,an onomatopoeic term for one of the most common sounds made by cattle is moo (also called lowing) bawling is most common for animals after weaning of a calf. bullroarer makes a sound similar to a bull's territorial call.,cow
6838,"cattle are ruminants, meaning their digestive system is highly specialized to allow the use of poorly digestible plants as food. most breeds have horns, which can be as large as the texas longhorn or small like a scur.",cow
6839,"cattle are known for regurgitating and re-chewing their food, known as cud chewing. the omasum's main function is to absorb water and nutrients from the digestible feed. the abomasum is like the human stomach; this is why it is known",cow
6840,"the food is regurgitated, a mouthful at a time, back up to the mouth, where the food, now called the cud, is chewed by the molars. the cud is then swallowed again and further digested by specialized microorganisms in the rumen",cow
6841,"as these microbes reproduce in the rumen, older generations die and their cells continue on through the digestive tract. these cells are then partially digested in the small intestines, allowing cattle to gain a high-quality protein source. these features allow cattle to thrive on grasses and other",cow
6842,"adult size and weight vary significantly among breeds and sex. steers are generally killed before reaching 750 kg (1,650 lb) breeding stock may be allowed a longer lifespan, occasionally living as long as 25 years. the oldest recorded animal, big bertha, died at the age",cow
6843,"a animal's udder contains two pairs of mammary glands, creating four ""quarters"" the front ones are referred to as fore quarters and the rear ones rear quarters. it consists of transferring spermatozoa to the uterine cavity.",cow
6844,bulls become fertile at about seven months of age. their fertility is closely related to the size of their testicles. one simple test of fertility is to measure the circumference of the scrotum.,cow
6845,"the penis is quite rigid when non-erect, and becomes even more rigid during erection. given the small amount of erectile tissue, there is little enlargement after erection. protrusion is not affected much by erection, but more by relaxation of the retractor penis muscle and",cow
6846,"large continental breeds such as charolais, marchigiana, belgian blue and chianina adults range from 640 to 1,100 kg (1,400 to 2,500 lb) british breeds, such as hereford, angus, and shorthorn mature at 500 to 900",cow
6847,"the world record for the heaviest bull was 1,740 kg (3,840 lb), a chianina named donetto, when he was exhibited at the arezzo show in 1955. british bulls, such as angus and hereford, can weigh as little as 900 kg (",cow
6848,"in the united states, the average weight of beef cattle has steadily increased, especially since the 1970s, requiring the building of new slaughterhouses able to handle larger carcasses. before 1790 beef cattle averaged only 160 kg (350 lb) net; and thereafter weights climbed steadily.",cow
6849,"15-month-old heifers learn more quickly than adult animals which have had either one or two calvings, but their longer-term memory is less stable. cattle tested in a radial arm maze are able to remember the locations of high-quality food for at least",cow
6850,"[52] under less artificial testing conditions, young cattle showed they were able to remember the location of feed for at least 48 days. cattle can make an association between a visual stimulus and food within 1 day. memory of this association can be retained for 1 year, despite a slight",cow
6851,"they are also able to discriminate between familiar individuals, and among humans. cattle can tell the difference between familiar and unfamiliar animals of the same species (conspecifics) studies show they behave less aggressively toward familiar individuals when they are forming a new group.",cow
6852," calves prefer their own mother's vocalizations compared to the vocalizations of an unfamiliar mother. in laboratory studies using images, cattle can discriminate between images of the heads of cattle and other animal species. they are also able to distinguish between familiar and unfamiliar conspecifics.",cow
6853,"when mixed with other individuals, cloned calves from the same donor form subgroups, indicating that kin discrimination occurs. it has also been shown using images of cattle that both artificially inseminated andcloned calves have similar cognitive capacities of kin and non-kin discrimination.",cow
6854," visual individual recognition is a more complex mental process than visual discrimination. it requires the recollection of the learned idiosyncratic identity of an individual that has been previously encountered and the formation of a mental representation. by using two-dimensional images of the heads of one animal (face, profiles, 3",cow
6855,cattle use visual/brain lateralisation in their visual scanning of novel and familiar stimuli. individual recognition was most difficult when the visual features of the breed being tested were quite different from the breed in the image.,cow
6856,"in cattle, temperament can affect production traits such as carcass and meat quality or milk yield as well as affecting the animal's overall health and reproduction. ear postures of animals are studied as indicators of their emotional state and overall animal welfare.",cow
6857,"in a study on holstein–friesian heifers learning to press a panel to open a gate for access to a food reward, the researchers also recorded the heart rate and behavior of the heifer when moving along the race towards the food.",cow
6858,negative emotional states are associated with a bias toward negative responses towards ambiguous cues in judgement tasks. holstein calves showed such a cognitive bias indicative of low mood. the researchers concluded this was an indication that cattle may react emotionally to their own learning improvement.,cow
6859,"in studies of visual discrimination, the position of the ears has been used as an indicator of emotional state. when cattle are stressed other cattle can tell by the chemicals released in their urine. even short-term isolation is considered to cause severe psychological stress.",cow
6860,"when visual contact is re-instated, vocalizations rapidly decline. heart rate decreases are greater if the returning cattle are familiar to the previously-isolated individual. mirrors have been used to reduce stress in isolated cattle.",cow
6861,"cattle eat mixed diets, but when given the opportunity, show a partial preference of approximately 70% clover and 30% grass. this preference has a diurnal pattern, with a stronger preference for clover in the morning, and the proportion of grass increasing towards the evening.",cow
6862,"cattle are a prey animal and to assist predator detection, their eyes are located on the sides of their head rather than the front. this gives them a wide field of view of 330° but limits binocular vision (and therefore stereopsis) to 30° to 50° compared to",cow
6863,"cattle have two kinds of color receptors in the cone cells of their retinas. this means that cattle are dichromatic, as are most other non-primate land mammals. there are two to three rods per cone in the fovea centralis but five to six near",cow
6864,"calves are able to discriminate between long (red) and short (blue) or medium (green) wavelengths. they also approach handlers more quickly under red light. whilst having good color sensitivity, it is not as good as humans or sheep.",cow
6865,"cattle have a well-developed sense of taste and can distinguish the four primary tastes (sweet, salty, bitter and sour) they possess around 20,000 taste buds. in bullfighting, it is the movement of the red flag or cape that irritates the bull and incites",cow
6866,"plants have low levels of sodium and cattle have developed the capacity of seeking salt by taste and smell. if cattle become depleted of sodium salts, they show increased locomotion directed to searching for these. their sensitivity to sour-tasting foods helps them to maintain optimal ruminal ph.",cow
6867,"cattle's frequency of best sensitivity is 8 khz and they have a lowest threshold of −21 db. sound localization acuity thresholds are an average of 30°. this means that cattle are less able to localise sounds compared to goats (18°), dogs (8°) and",cow
6868,"vocalizations are an important mode of communication amongst cattle and can provide information on the age, sex, dominance status and reproductive status of the caller. because cattle have a broad foveal fields of view covering almost the entire horizon, they may not need very accurate locus information from",cow
6869,"cattle have a range of odiferous glands over their body including interdigital, infraorbital, inguinal and sebaceous glands, indicating that olfaction probably plays a large role in their social life. both the primary olfactory system using the olf",cow
6870,"there is evidence that when cattle are stressed, this can be recognised by other cattle and this is communicated by alarm substances in the urine. the odour of dog faeces induces behavioural changes prior to cattle feeding, whereas the odours of urine from either stressed or non-stressed",cow
6871,"cattle have tactile sensations detected mainly by mechanoreceptors, thermoreceptors and nociceptors in the skin and muscles. in general, cattle use their sense of smell to ""expand"" on information detected by other sensory modalities.",cow
6872,"there is conflicting evidence for magnetoreception in cattle. one study reported that resting and grazing cattle tend to align their body axes in the geomagnetic north–south direction. in a follow-up study, cattle exposed to various magnetic fields directly beneath or in the vicinity of power lines",cow
6873,"under natural conditions, calves stay with their mother until weaning at 8 to 11 months. heifer and bull calves are equally attached to their mothers in the first few months of life.",cow
